Date,Volume,Close,Average
29/03/16,13927200,24.780001,24.465
30/03/16,11502400,25.07,25.095
31/03/16,15492000,25.01,25.215
01/04/16,15484800,25.530001,25.1500005
04/04/16,11408300,25.040001,25.21
05/04/16,12860000,24.379999,24.4700005
06/04/16,14982000,24.42,24.5
07/04/16,17145400,23.719999,23.9099995
08/04/16,10000600,23.75,23.92
11/04/16,12107600,24.110001,24.155001
12/04/16,14947800,24.58,24.515
13/04/16,18251000,25.879999,25.4299995
14/04/16,18678400,26.17,25.96
15/04/16,14899900,25.76,26.04
18/04/16,29605100,25.73,25.865001
19/04/16,23006500,26.459999,26.1449995
20/04/16,24836300,27.41,26.95
21/04/16,16579300,27.26,27.5149995
22/04/16,19084100,27.700001,27.5550005
25/04/16,11748800,27.530001,27.4699995
26/04/16,13779800,27.549999,27.5
27/04/16,12481700,27.530001,27.5100005
28/04/16,11096600,27.23,27.45
29/04/16,15477400,27.059999,27.0500005
02/05/16,14987500,27.26,27.18
03/05/16,16716600,26.889999,26.625
04/05/16,15144500,26.280001,26.335
05/05/16,11909100,26.17,26.25
06/05/16,12002200,26.25,26.125
09/05/16,10734400,26.1,26.2700005
10/05/16,11200000,26.629999,26.535001
11/05/16,9589900,26.360001,26.67
12/05/16,9838300,26.23,26.3499995
13/05/16,13378800,25.889999,26.2699995
16/05/16,9883900,26.209999,26.135
17/05/16,14474100,26.16,26.255
18/05/16,20329900,27.24,26.7350005
19/05/16,11487100,26.610001,26.8950005
20/05/16,14313000,26.77,26.92
23/05/16,8913100,26.83,26.7700005
24/05/16,18026100,27.41,27.3099995
25/05/16,15856700,27.780001,27.9450005
26/05/16,10080100,27.42,27.63
27/05/16,10156100,27.530001,27.474999
31/05/16,12723400,27.370001,27.5550005
01/06/16,11175000,27.49,27.12
02/06/16,8077400,27.280001,27.384999
03/06/16,14562600,26.540001,26.33
06/06/16,10174200,26.85,26.7799995
07/06/16,9949100,26.52,26.7200005
08/06/16,10311500,26.540001,26.61
09/06/16,9893000,26.08,26.13
10/06/16,13449800,25.540001,25.6450005
13/06/16,12824300,25.26,25.485
14/06/16,15812900,24.6,24.92
15/06/16,17393000,24.719999,24.87
16/06/16,16309400,25.07,24.6700005
17/06/16,19295900,25.309999,25.2699995
20/06/16,17426400,25.9,26.0749995
21/06/16,12357100,26.200001,26.049999
22/06/16,14542900,26.389999,26.4099995
23/06/16,18027200,27.290001,27.045
24/06/16,49311900,24.52,25.0200005
27/06/16,25434000,23.610001,23.610001
28/06/16,19792300,24.610001,24.254999
29/06/16,13760800,25.23,24.9449995
30/06/16,19736300,25.98,25.59
01/07/16,8863400,25.92,26.08
05/07/16,13317300,25,25.2
06/07/16,14165000,25.15,24.9
07/07/16,13428700,25.690001,25.59
08/07/16,14141600,26.370001,26.2300005
11/07/16,13213000,26.459999,26.6549995
12/07/16,15516900,27.370001,27.115001
13/07/16,12911900,27.16,27.2100005
14/07/16,15436600,28,27.87
15/07/16,18519800,28.01,27.985001
18/07/16,14083900,28.209999,28.0450005
19/07/16,21511200,28.190001,28.085
20/07/16,28606100,28.780001,28.665
21/07/16,20312700,28.870001,28.8549995
22/07/16,12996700,28.92,28.9
25/07/16,10622900,29.129999,28.965
26/07/16,15019500,29.23,29.075001
27/07/16,13672200,29.02,29.1500005
28/07/16,11528400,28.860001,28.8450005
29/07/16,10498500,28.73,28.8
01/08/16,10396000,28.5,28.6450005
02/08/16,16915500,28,28.175
03/08/16,10562000,28.42,28.2300005
04/08/16,12162900,28.280001,28.195
05/08/16,11881900,29.01,28.885
08/08/16,9018600,29.120001,29.21
09/08/16,11012600,29.34,29.32
10/08/16,8186700,29.110001,29.259999
11/08/16,8741100,29.379999,29.240001
12/08/16,9749000,29.17,29.030001
15/08/16,9411000,29.66,29.554999
16/08/16,22161900,30.25,30.120001
17/08/16,12327000,30.370001,30.295
18/08/16,13369400,30.549999,30.4700005
19/08/16,8831900,30.549999,30.4899995
22/08/16,6613900,30.6,30.545
23/08/16,7907700,30.719999,30.8199995
24/08/16,12453500,30.91,30.9399995
25/08/16,7838700,30.969999,30.9149995
26/08/16,10693400,31.16,31.255
29/08/16,9167800,31.41,31.375
30/08/16,13745600,32.189999,31.7999995
31/08/16,15561200,32.060001,32.015
01/09/16,11986500,31.91,31.905
02/09/16,12288200,31.889999,31.9399995
06/09/16,14191400,31.75,31.885
07/09/16,10845000,31.690001,31.7600005
08/09/16,12696100,32.040001,31.91
09/09/16,16493900,31.59,31.93
12/09/16,13888100,32.240002,31.7299995
13/09/16,13954100,31.459999,31.635
14/09/16,11687600,31.559999,31.559999
15/09/16,9947900,31.950001,31.8199995
16/09/16,14756200,31.59,31.589999
19/09/16,7806500,31.6,31.809999
20/09/16,8849000,31.700001,31.825
21/09/16,10073600,31.92,31.7800005
22/09/16,8185300,32.240002,32.2099995
23/09/16,9400600,31.91,31.96
26/09/16,10217700,31.030001,31.2649995
27/09/16,9753500,31.35,31.0550005
28/09/16,7425100,31.77,31.5599995
29/09/16,12529700,31.040001,31.4250005
30/09/16,16269700,32.060001,31.66
03/10/16,10324300,31.950001,31.8100005
04/10/16,9525400,32.040001,32.1050005
05/10/16,11157700,32.560001,32.414999
06/10/16,11347200,32.389999,32.4250015
07/10/16,11406100,32.310001,32.2350005
10/10/16,6609200,32.560001,32.5599995
11/10/16,6827700,32.18,32.3549995
12/10/16,6743300,31.91,32.13
13/10/16,13893500,31.73,31.9799995
14/10/16,13734100,32.07,32.34
17/10/16,10114300,31.790001,31.8899995
18/10/16,13091600,32.32,32.2749995
19/10/16,18522700,32.93,32.59
20/10/16,10650700,32.900002,32.8850005
21/10/16,13910300,33.439999,33.0300005
24/10/16,9221300,33.380001,33.51
25/10/16,7912200,33.349998,33.3950005
26/10/16,9113000,33.59,33.3550015
27/10/16,12608400,33.82,33.795
28/10/16,10183500,33.52,33.5999985
31/10/16,8687200,33.57,33.6850015
01/11/16,8988700,33.360001,33.370001
02/11/16,8900400,32.919998,32.949999
03/11/16,8172500,32.810001,33
04/11/16,7897800,32.779999,32.885
07/11/16,11328000,34,33.785
08/11/16,7370500,34.099998,33.91
09/11/16,28311000,36.52,35.6900005
10/11/16,38586800,38.02,37.83
11/11/16,22845500,38.490002,38.045
14/11/16,25619000,39.349998,39.33
15/11/16,18608000,40,39.2199995
16/11/16,18234900,39.189999,39.2199995
17/11/16,12676900,39.970001,39.345001
18/11/16,16413300,40.43,40.2799985
21/11/16,10122300,40.560001,40.455
22/11/16,12341100,40.540001,40.3700005
23/11/16,9841000,41.040001,40.7000005
25/11/16,4027500,41.099998,40.995001
28/11/16,10123600,40.439999,40.674999
29/11/16,8602900,40.599998,40.6049995
30/11/16,14726600,41.360001,41.3249985
01/12/16,14053900,42.16,42.0600015
02/12/16,11288400,41.830002,41.6149995
05/12/16,12264200,42.09,42.3299995
06/12/16,11769500,42.509998,42.3550015
07/12/16,16213400,42.639999,42.540001
08/12/16,14972900,43.580002,43.210001
09/12/16,12115100,43.73,43.6350005
12/12/16,12052000,42.98,43.285
13/12/16,16674900,42.560001,42.7299995
14/12/16,15136500,42.860001,42.8850005
15/12/16,15725700,43.009998,43.1999985
16/12/16,19076900,42.709999,43.08
19/12/16,12663500,42.830002,42.5
20/12/16,8647400,43.5,43.3550015
21/12/16,6859300,43.369999,43.4699995
22/12/16,8200300,42.790001,43.0749985
23/12/16,6733000,43.060001,42.91
27/12/16,5927000,43.119999,43.1100005
28/12/16,4854500,42.619999,42.9300005
29/12/16,7180200,42.150002,42.25
30/12/16,6943500,42.25,42.215
03/01/17,8316900,43.049999,43.040001
04/01/17,7747400,43.619999,43.4300005
05/01/17,9883200,43.220001,42.91
06/01/17,9152800,43.849998,43.6550005
09/01/17,11104000,42.709999,43.1100005
10/01/17,9074300,43.060001,43.135
11/01/17,8777100,43.669998,43.2249985
12/01/17,8595600,43.630001,43.2749995
13/01/17,12904500,43.810001,44.049999
17/01/17,21840400,42.150002,42.805
18/01/17,15906900,42.860001,42.565001
19/01/17,15040100,42.450001,42.4750005
20/01/17,10779600,42.59,42.6099985
23/01/17,12344700,41.959999,42.1800005
24/01/17,12164200,42.73,42.58
25/01/17,13961000,43.860001,43.4300005
26/01/17,10628900,44.02,44.084999
27/01/17,7635600,43.650002,43.755001
30/01/17,7216200,43.119999,42.880001
31/01/17,10811000,42.490002,42.8449995
01/02/17,9731300,42.700001,42.9750005
02/02/17,11481000,42.130001,42.17
03/02/17,16692200,44.43,43.759998
06/02/17,12577100,44.630001,44.584999
07/02/17,10055700,44.869999,44.824999
08/02/17,10586500,43.91,44.1049995
09/02/17,13166700,44.849998,44.459999
10/02/17,8909400,44.700001,44.745001
13/02/17,13256300,45.259998,45.2699985
14/02/17,12958700,46.040001,45.679998
15/02/17,10115100,46.490002,46.375
16/02/17,10752500,46.110001,46.1499995
17/02/17,8310100,46.150002,45.785
21/02/17,7628400,46.560001,46.4850005
22/02/17,7612800,46.52,46.4799995
23/02/17,11877100,46.580002,46.3950005
24/02/17,11837200,45.529999,45.5950015
27/02/17,7887000,45.84,45.744999
28/02/17,13789400,45.669998,45.4800015
01/03/17,14373700,46.810001,46.8899995
02/03/17,8477000,46.279999,46.5650005
03/03/17,11404300,46.830002,46.640001
06/03/17,9332600,46.57,46.3099995
07/03/17,9411000,46.330002,46.5
08/03/17,11464700,46.389999,46.835001
09/03/17,11135400,46.68,46.83
10/03/17,8579400,46.490002,46.6499995
13/03/17,7160400,46.259998,46.49
14/03/17,6916200,46.189999,45.994999
15/03/17,10796100,45.849998,46.1550005
16/03/17,9284100,46.330002,46.305
17/03/17,13474500,45.02,45.6450005
20/03/17,9734200,44.59,44.6450005
21/03/17,20018400,42.66,43.674999
22/03/17,19046600,42.209999,42.1949995
23/03/17,14888800,42.59,42.3799995
24/03/17,10815300,42.459999,42.575001
27/03/17,21631100,41.580002,40.890001
28/03/17,12944900,42.490002,42.17
29/03/17,14543900,42.799999,42.8950005
30/03/17,11264300,43.43,43.254999
31/03/17,11203300,42.84,42.959999
03/04/17,12531800,42.709999,42.535002
04/04/17,7837100,42.509998,42.594999
05/04/17,12455100,41.740002,42.3549995
06/04/17,9520900,42.09,41.8999995
07/04/17,9319600,41.950001,41.834999
10/04/17,8677200,41.91,41.7700005
11/04/17,10318400,41.580002,41.3850005
12/04/17,10440600,41.07,41.264999
13/04/17,10516500,40.689999,41.09
17/04/17,7959700,41.490002,41.0650005
18/04/17,13872400,41.209999,41.1499995
19/04/17,19850300,42.040001,42.449999
20/04/17,13816200,42.5,42.429998
21/04/17,12951300,41.799999,42.16
24/04/17,16188100,43.560001,43.4599995
25/04/17,13857600,44.27,44.1849995
26/04/17,12938400,44.369999,44.5
27/04/17,9041300,43.540001,43.799999
28/04/17,9049100,43.369999,43.5750005
01/05/17,7552200,43.740002,43.7750015
02/05/17,8126400,43.349998,43.3899995
03/05/17,5578300,43.48,43.4449995
04/05/17,7367800,43.279999,43.595001
05/05/17,6893400,43.080002,43.215
08/05/17,7171700,43.02,43.1200005
09/05/17,6068700,42.830002,43.004999
10/05/17,7367800,43.099998,42.9349995
11/05/17,6340000,42.869999,42.82
12/05/17,5836300,42.73,42.5599995
15/05/17,9941100,43.43,43.209999
16/05/17,6888900,43.380001,43.465
17/05/17,22899900,40.970001,41.9050005
18/05/17,14498400,41.310001,41.3999995
19/05/17,10486700,41.799999,41.790001
22/05/17,6752600,41.66,41.834999
23/05/17,10761300,42.419998,41.990002
24/05/17,6583400,42.630001,42.5200005
25/05/17,5062800,42.630001,42.7300015
26/05/17,5346500,42.84,42.705
30/05/17,6377900,42.279999,42.385
31/05/17,13637900,41.740002,41.6299995
01/06/17,9654300,42.610001,42.24
02/06/17,10016400,42.52,42.4200005
05/06/17,6892800,42.889999,42.9250015
06/06/17,7863200,42.939999,42.6399995
07/06/17,6378500,43.279999,43.1849995
08/06/17,11032500,44.099998,43.9350015
09/06/17,13489900,44.91,44.8549995
12/06/17,10384200,44.849998,44.9400005
13/06/17,9857800,45.150002,45.5149995
14/06/17,11796300,44.91,44.67
15/06/17,6904900,44.689999,44.75
16/06/17,9483200,44.48,44.540001
19/06/17,9153900,45.720001,45.370001
20/06/17,6680500,45.5,45.5
21/06/17,7257600,44.91,45.17
22/06/17,7750500,44.610001,44.625
23/06/17,15915100,43.689999,44.119999
26/06/17,5780400,44,43.905001
27/06/17,8318800,44.220001,44.459999
28/06/17,15848600,44.32,44.5
29/06/17,15728200,44.75,44.9400005
30/06/17,8379400,44.560001,44.9349995
03/07/17,7486400,45.610001,45.5
05/07/17,9843200,46.16,45.8950005
06/07/17,10417300,46.130001,46.2049995
07/07/17,6442000,46.049999,46.1800005
10/07/17,5321500,45.990002,46.0200005
11/07/17,8454700,45.48,45.6550005
12/07/17,10234400,44.959999,45.030001
13/07/17,6204200,45.52,45.360001
14/07/17,8220600,45.200001,44.860001
17/07/17,5141600,45.330002,45.2299995
18/07/17,9594100,45.139999,44.9699995
19/07/17,17586300,46.619999,46.49
20/07/17,10652400,46.509998,46.7699985
21/07/17,9021300,46.59,46.4449995
24/07/17,7443600,46.709999,46.715
25/07/17,11885000,47.610001,47.6350005
26/07/17,9034500,47.209999,47.4849985
27/07/17,9439300,47.09,47.1149995
28/07/17,7959600,46.66,46.83
31/07/17,6764600,46.900002,46.875
01/08/17,6330000,47.209999,47.295
02/08/17,6020000,47.330002,47.1450005
03/08/17,6479300,47.259998,47.33
04/08/17,8906800,48.080002,47.9850005
07/08/17,7761600,48.310001,48.1750015
08/08/17,7771800,47.93,48.3550015
09/08/17,8282900,47.650002,47.314999
10/08/17,10099800,46.299999,46.8500005
11/08/17,13505800,45.650002,46
14/08/17,7136300,46.509998,46.5599995
15/08/17,7663000,46.43,46.8649995
16/08/17,8350800,46.009998,46.369999
17/08/17,9426800,45.09,45.5049995
18/08/17,7284000,45.389999,45.3449995
21/08/17,8501900,44.68,44.9650005
22/08/17,7130700,45.57,45.3199995
23/08/17,5464800,45.799999,45.530001
24/08/17,6640700,46,45.955
25/08/17,5659400,45.939999,46.074999
28/08/17,6526700,45.48,45.6399995
29/08/17,8776100,45.349998,44.955
30/08/17,5672900,45.66,45.6949995
31/08/17,7890800,45.5,45.715
01/09/17,7024700,46.189999,45.9099995
05/09/17,8735700,44.889999,45.220001
