Date,Volume,Close,Average
03/03/15,6419700,102.339996,102.454998
04/03/15,8665500,101.650002,101.6450005
05/03/15,8042300,102.519997,102.6049995
06/03/15,9287600,100.110001,101.1549985
09/03/15,5701100,100.660004,100.34
10/03/15,8735700,99.529999,99.975002
11/03/15,9138100,98.32,99.0250015
12/03/15,8318000,99.830002,99.535
13/03/15,7821800,99.209999,99.345001
16/03/15,7726500,101.059998,100.404999
17/03/15,7301500,99.889999,99.9650005
18/03/15,7972500,101.459999,100.4349975
19/03/15,6863100,101.690002,101.4350015
20/03/15,12433800,102.400002,102.330002
23/03/15,9016000,102.980003,102.7900005
24/03/15,8390700,101.959999,102.5800015
25/03/15,8444100,100.339996,101.419998
26/03/15,9972400,100.139999,100.184998
27/03/15,5847400,100.339996,100.5499995
30/03/15,6061200,101.550003,101.3100015
31/03/15,8028000,100.599998,101.039997
01/04/15,11368100,99.150002,99.535
02/04/15,6097100,99.639999,99.4399985
06/04/15,9697600,99.160004,98.7999995
07/04/15,7900300,100.099998,100.1500015
08/04/15,7354100,100.160004,100.0249975
09/04/15,8073900,101.330002,100.990002
10/04/15,6786500,102.059998,101.5349995
13/04/15,10753500,100.550003,101.265003
14/04/15,9322200,100.519997,100.8250005
15/04/15,8237100,100.599998,100.785
16/04/15,7324800,99.790001,100.0449985
17/04/15,11084200,99.580002,99.4799995
20/04/15,6668500,100.209999,100.465
21/04/15,6532700,100.300003,100.575001
22/04/15,4763900,100.43,100.380001
23/04/15,7351500,100.459999,100.365002
24/04/15,6566900,101.080002,100.7649995
27/04/15,9113900,100.580002,101.0349995
28/04/15,7484600,100.739998,100.1299975
29/04/15,8926200,100.389999,100.2550015
30/04/15,10170600,99.199997,99.4599995
01/05/15,6255000,100.129997,100.005001
04/05/15,5532400,100.349998,100.3550035
05/05/15,8828000,99.5,99.790001
06/05/15,8030800,99.169998,99.2650035
07/05/15,6401600,99.660004,99.455002
08/05/15,7508600,101.470001,101.055
11/05/15,5698900,101.029999,101.335003
12/05/15,6903100,100.470001,100.665001
13/05/15,5826800,100.550003,100.799999
14/05/15,5454000,101.830002,101.41
15/05/15,6023500,102.300003,101.994999
18/05/15,10479600,103.419998,103.329998
19/05/15,7724100,103.959999,103.6900025
20/05/15,7146500,103.599998,103.8950005
21/05/15,6875600,102.419998,102.8199995
22/05/15,6216600,101.349998,101.870003
26/05/15,7918900,100.82,101.0650025
27/05/15,9297900,101.129997,101.1050035
28/05/15,5700100,101.150002,101.2549975
29/05/15,9957800,100.139999,100.7250025
01/06/15,7298100,100.040001,100.1599995
02/06/15,8312400,99.980003,99.669998
03/06/15,5375200,100.089996,100.134998
04/06/15,8057900,99.230003,99.7649995
05/06/15,7557300,98.589996,98.625
08/06/15,7054600,97.959999,98.470001
09/06/15,7844300,98.209999,98.170002
10/06/15,10025100,98.879997,98.875
11/06/15,6175200,99.239998,99.3150025
12/06/15,8717200,98.349998,98.675003
15/06/15,6833500,97.489998,97.4400025
16/06/15,6049500,98.360001,97.794998
17/06/15,6155800,98.730003,98.6350025
18/06/15,8815800,100.360001,99.630001
19/06/15,11653600,99.860001,99.989998
22/06/15,5055900,100.089996,100.414997
23/06/15,6046600,99.779999,99.920002
24/06/15,7254700,99.330002,99.439999
25/06/15,6581100,99.120003,99.545002
26/06/15,9041100,99.639999,99.6899985
29/06/15,11150900,97.68,98.4850005
30/06/15,8967900,97.459999,97.875
01/07/15,6726700,98.470001,98.1599995
02/07/15,6091900,98.440002,98.6699985
06/07/15,6817800,98.199997,97.5699995
07/07/15,7122600,98.919998,98.25
08/07/15,6845500,97.769997,98.139999
09/07/15,7316400,98.400002,98.9700015
10/07/15,6969300,99.529999,99.4899975
13/07/15,6986300,100.269997,100.175003
14/07/15,9890600,99.779999,99.215
15/07/15,7990300,100.419998,100.2849995
16/07/15,5775000,101.110001,101.07
17/07/15,8054200,100.080002,100.4350015
20/07/15,5016200,100.370003,100.375
21/07/15,5891600,100.339996,100.439999
22/07/15,6721900,100.18,100.220001
23/07/15,5016100,100.199997,100.299999
24/07/15,6524200,99.150002,99.5
27/07/15,8734000,98.279999,98.454998
28/07/15,7757500,99.019997,98.8250005
29/07/15,7853500,99.730003,99.550003
30/07/15,5517400,99.839996,99.6899985
31/07/15,6216800,100.209999,100.470001
03/08/15,6172500,100.019997,99.720001
04/08/15,6005300,99.800003,100.075001
05/08/15,4571300,100.519997,100.674999
06/08/15,6988000,99.07,99.805
07/08/15,6027900,98.849998,98.615002
10/08/15,6133500,99.790001,99.7549975
11/08/15,6682600,99.010002,99.0549965
12/08/15,7462400,98.709999,98.0700035
13/08/15,5048000,98.480003,98.5650025
14/08/15,5177300,98.809998,98.3500025
17/08/15,6901800,99.870003,98.9699975
18/08/15,7618800,99.370003,99.3499985
19/08/15,7642400,99.309998,99.3849985
20/08/15,10620400,98.790001,99.455002
21/08/15,16141500,95.559998,97.0149995
24/08/15,25636300,92.82,88.5
25/08/15,15671100,90.730003,93.0499995
26/08/15,14738300,95.110001,93.34
27/08/15,11131200,96.220001,95.375
28/08/15,9200300,95.169998,95.334999
31/08/15,9083500,93.980003,94.375
01/09/15,14593500,92.089996,92.174999
02/09/15,11517400,93.349998,92.9850005
03/09/15,9027200,92.639999,93.174999
04/09/15,10996800,91.309998,91.2249985
08/09/15,11394100,93.940002,93.2450025
09/09/15,7384500,92.220001,93.5950015
10/09/15,8359500,92.720001,92.550003
11/09/15,7381300,92.93,92.4000015
14/09/15,7948700,93.32,93.210003
15/09/15,7030700,94.400002,93.970001
16/09/15,5630400,94.610001,94.32
17/09/15,8258000,94.839996,95.255001
18/09/15,14211100,93.389999,93.9850005
21/09/15,7053700,93.129997,93.4850005
22/09/15,10618700,93.239998,92.6599995
23/09/15,5609300,92.989998,93.1299975
24/09/15,7407600,92.480003,92.3600005
25/09/15,10794400,91,91.9449995
28/09/15,14332800,91.370003,90.985001
29/09/15,11520000,93.040001,92.834999
30/09/15,10970100,93.349998,93.5299985
01/10/15,9675900,93.169998,92.805
02/10/15,8368100,93.93,92.9049985
05/10/15,9419200,94.760002,94.450001
06/10/15,8365200,93.419998,93.620003
07/10/15,9397300,94.980003,94.43
08/10/15,7090700,95.080002,94.5049975
09/10/15,8259700,95.370003,95.369999
12/10/15,8957900,95.989998,95.725002
13/10/15,12761900,95.449997,95.2700005
14/10/15,8881900,94.529999,95.040001
15/10/15,9561900,97.150002,96.1049995
16/10/15,9495300,98.239998,97.855
19/10/15,8725400,97.940002,97.7549975
20/10/15,6041800,97.589996,97.779999
21/10/15,7059800,97.629997,97.6450005
22/10/15,9887900,99.529999,98.4699975
23/10/15,9178900,100.309998,100.204998
26/10/15,7561600,99.940002,99.8849985
27/10/15,8883200,100.190002,100.2999995
28/10/15,7256300,100.480003,99.9900015
29/10/15,6340700,101.370003,100.825001
30/10/15,10520300,101.029999,101.5650025
02/11/15,6297900,102.169998,101.589996
03/11/15,6229200,101.959999,101.705002
04/11/15,5592300,101.940002,102.0400005
05/11/15,6545600,102.330002,101.954998
06/11/15,6221100,101.919998,101.3899995
09/11/15,6625900,100.839996,101.0699995
10/11/15,5114200,101.449997,101.220001
11/11/15,6284700,101.860001,101.9300005
12/11/15,6918700,100.269997,100.915001
13/11/15,8517500,99.879997,100.34
16/11/15,5755800,101.220001,100.665001
17/11/15,5124000,101.5,101.044998
18/11/15,7148400,102.669998,102.0550005
19/11/15,5164500,102.489998,102.369999
20/11/15,7671500,102.480003,102.5
23/11/15,6730600,102.769997,102.595001
24/11/15,7492400,102.040001,102.2999995
25/11/15,5400800,101.959999,102.1450005
27/11/15,2353800,102.370003,102.205002
30/11/15,8983700,101.239998,101.8600005
01/12/15,7545700,102.360001,101.8050005
02/12/15,6623500,102.050003,102.459999
03/12/15,12008700,100.790001,101.3400005
04/12/15,7845400,102.949997,102.1399995
07/12/15,7262900,103.32,103.044998
08/12/15,8005400,102.419998,102.575001
09/12/15,7947000,102.150002,102.504997
10/12/15,6479300,102.639999,102.5699995
11/12/15,7796500,101.68,101.9000015
14/12/15,10641500,102.150002,101.535
15/12/15,9283200,104.129997,103.670002
16/12/15,8178800,105.25,104.5049975
17/12/15,8740800,103.639999,104.4449995
18/12/15,14966000,101.949997,102.5149995
21/12/15,8321900,101.580002,101.884998
22/12/15,5581600,102.709999,102.0149995
23/12/15,5531700,103.489998,103.204998
24/12/15,2546300,103.720001,103.460003
28/12/15,4063000,103.220001,103.2000005
29/12/15,4230000,104.029999,103.764999
30/12/15,3847800,103.779999,103.9349975
31/12/15,4592600,102.720001,103.1550025
04/01/16,12722800,100.480003,100.6299975
05/01/16,6467200,100.900002,101.005001
06/01/16,7733800,100.389999,100.2849995
07/01/16,9433100,99.220001,99.4849965
08/01/16,9766700,98.160004,98.895
11/01/16,8151400,97.57,97.3549995
12/01/16,6745000,98.239998,97.9349975
13/01/16,8290700,97.019997,97.9099995
14/01/16,10164300,98.889999,98.2350005
15/01/16,12662200,97,97.125
19/01/16,12457800,97.5,97.655003
20/01/16,12685200,95.75,95.904999
21/01/16,11266400,95.940002,95.459999
22/01/16,8380000,96.75,96.5199965
25/01/16,9350200,96.400002,96.8650015
26/01/16,17266600,101.18,99.2399975
27/01/16,19330500,102.160004,101.9349975
28/01/16,12789500,102.269997,102.4449995
29/01/16,15614600,104.440002,103.6899985
01/02/16,9803700,104.370003,104.005001
02/02/16,10616300,103.410004,103.630001
03/02/16,10168600,104.139999,103.1949995
04/02/16,10389000,103.900002,103.4099995
05/02/16,15522200,100.540001,101.274998
08/02/16,14323800,102,101.8650015
09/02/16,10044500,101.970001,101.6049995
10/02/16,9833100,101.730003,102.1400035
11/02/16,12465800,101.699997,101
12/02/16,9035000,101.82,101.350002
16/02/16,10452800,102.32,102.3500025
17/02/16,8904000,102.5,102.7350005
18/02/16,10744600,104.239998,103.59
19/02/16,9343300,104.160004,104.0299985
22/02/16,6947000,104.75,104.4000015
23/02/16,6629200,104.080002,104.375
24/02/16,9076100,104.959999,104.0250015
25/02/16,8092500,106.379997,105.579998
26/02/16,9049400,105.779999,106.169998
29/02/16,10111100,105.209999,105.619999
01/03/16,8298500,107.220001,106.34
02/03/16,9767000,107.040001,106.920002
03/03/16,6927200,106.650002,106.3149985
04/03/16,6715700,106.5,106.5250015
07/03/16,6973500,106.739998,106.204998
08/03/16,7632900,106.220001,106.369999
09/03/16,7564200,106.839996,106.5549965
10/03/16,10474700,107.139999,106.7750015
11/03/16,7763800,107.709999,107.5999985
14/03/16,7242800,107.660004,107.8050005
15/03/16,8476600,107.760002,107.555
16/03/16,7065100,107.410004,107.329998
17/03/16,8571100,106.739998,107.0249975
18/03/16,14758300,107.5,107.0999985
21/03/16,7674700,107.279999,107.1500015
22/03/16,7821700,107.379997,107.34
23/03/16,8191300,108.5,108.0149995
24/03/16,6284500,108.309998,108.1800005
28/03/16,4738100,108.230003,108.48
29/03/16,6612800,109.139999,108.494999
30/03/16,5248200,108.980003,109.244999
31/03/16,8167700,108.199997,108.510002
01/04/16,9043200,109.190002,108.4900015
04/04/16,10668900,108.589996,108.68
05/04/16,7939000,108.949997,108.924999
06/04/16,6828700,109.419998,108.6899985
07/04/16,7822900,109.269997,109.125
08/04/16,6301600,109.099998,109.2000005
11/04/16,6823900,108.970001,109.1350025
12/04/16,8412300,109.599998,109.494999
13/04/16,5758300,109.870003,109.829998
14/04/16,4457100,109.839996,109.869999
15/04/16,10057900,110.18,109.950001
18/04/16,7772500,110.93,110.384998
19/04/16,10526400,112.68,112.715
20/04/16,8213400,113.580002,113.6200025
21/04/16,7884500,113.57,113.25
22/04/16,7508700,113.32,113.290001
25/04/16,6139900,113.510002,113.015003
26/04/16,5853600,112.910004,113.105
27/04/16,5759300,112.769997,112.829998
28/04/16,6640000,112.480003,112.174999
29/04/16,7774500,112.080002,111.8650015
02/05/16,5178800,112.75,112.3600005
03/05/16,7554500,112.690002,112.6100005
04/05/16,5214600,112.220001,112.119999
05/05/16,5404300,112.879997,112.5699995
06/05/16,6099900,112.739998,112.665001
09/05/16,6512700,113.720001,113.3600005
10/05/16,8356400,114.669998,114.459999
11/05/16,6680700,114.370003,114.535
12/05/16,7156300,114.230003,114.1500015
13/05/16,6779900,113.559998,113.7249985
16/05/16,6222900,114.440002,113.9699975
17/05/16,9233900,113.830002,113.899998
18/05/16,8267900,113.589996,113.454998
19/05/16,8232200,112.849998,112.619999
20/05/16,7435200,112.639999,112.34
23/05/16,6462300,112.160004,112.4300005
24/05/16,6125300,112.690002,113.0099985
25/05/16,5453800,113.349998,113.2900005
26/05/16,3973600,112.900002,113.084999
27/05/16,4647000,113.059998,113.014999
31/05/16,10104700,112.690002,112.9749985
01/06/16,4748900,112.779999,112.564999
02/06/16,7310800,114.489998,113.7550015
03/06/16,6881700,114.760002,114.755001
06/06/16,6349400,115.769997,115.465
07/06/16,6417400,115.730003,115.84
08/06/16,5863800,115.800003,115.6800005
09/06/16,7375500,117,116.4000015
10/06/16,6067400,117.010002,116.795002
13/06/16,7940900,116.790001,117.215
14/06/16,6378400,117.120003,116.7400015
15/06/16,6371400,116.410004,117.039997
16/06/16,6664300,116.639999,116.055
17/06/16,10702200,115.480003,115.84
20/06/16,5588200,116.540001,116.7849995
21/06/16,5493500,116.18,116.665001
22/06/16,5833800,116.459999,116.7599985
23/06/16,6775900,117.379997,117.0299985
24/06/16,13939500,115.629997,116.0600015
27/06/16,10877400,116.550003,115.8199995
28/06/16,10089600,118.230003,117.460003
29/06/16,8341500,119.330002,118.755001
30/06/16,11559900,121.300003,120.285004
01/07/16,7051400,121.290001,121.165001
05/07/16,9334100,122.269997,122.2849995
06/07/16,9332400,122.639999,122.1000025
07/07/16,6058700,122.510002,122.41
08/07/16,6129900,122.849998,122.5299985
11/07/16,6711600,122.93,122.9300005
12/07/16,6415900,122.919998,122.904999
13/07/16,5230800,123,122.8500025
14/07/16,5322700,123.18,123.325001
15/07/16,7192800,123,123.505001
18/07/16,6599200,123.139999,122.8300015
19/07/16,11325700,125.25,124.544998
20/07/16,7334600,125.139999,125.5550005
21/07/16,5492600,125.150002,125.3149985
22/07/16,5839200,125.029999,125
25/07/16,4880600,124.889999,124.634998
26/07/16,5589900,125.150002,125.1500015
27/07/16,4812600,124.769997,124.7849995
28/07/16,4320400,124.459999,124.705002
29/07/16,7020900,125.230003,124.829998
01/08/16,4615100,125.400002,125.4049985
02/08/16,7158700,124.849998,125.1900025
03/08/16,5310600,123.900002,124.345001
04/08/16,4728200,123.860001,124.014999
05/08/16,5146900,124.239998,124.0699995
08/08/16,5232500,123.650002,123.6900025
09/08/16,3941500,123.43,123.665001
10/08/16,4333500,123.360001,123.5099985
11/08/16,4052000,123.769997,123.805
12/08/16,4234800,123.220001,123.359997
15/08/16,6469500,122.309998,122.774998
16/08/16,11289100,120.330002,121.189999
17/08/16,10442800,121.309998,120.59
18/08/16,8728000,120.720001,120.6450005
19/08/16,7798300,119.919998,119.654999
22/08/16,6544900,119.129997,119.4249995
23/08/16,5603200,119.440002,119.489998
24/08/16,6303900,118.709999,119.115002
25/08/16,5566000,118.57,118.7700005
26/08/16,6482700,119.040001,119.149998
29/08/16,5074900,119.919998,119.5949975
30/08/16,3820500,119.470001,119.965
31/08/16,5693100,119.339996,119.3150025
01/09/16,4551800,119.080002,118.9949985
02/09/16,5806400,119.32,119.355
06/09/16,5280700,119.75,119.665001
07/09/16,4753800,119.610001,119.6949995
08/09/16,4833000,119.470001,119.4799995
09/09/16,7957300,118.230003,118.670002
12/09/16,7239800,119.160004,118.414997
13/09/16,7957900,117.610001,118.16
14/09/16,6124900,117.860001,117.8950005
15/09/16,5812100,118.629997,118.130001
16/09/16,12408800,118.25,118.630001
19/09/16,5457600,117.660004,118.1500015
20/09/16,5187700,117.949997,117.965
21/09/16,6337300,118.910004,118.3199995
22/09/16,5340500,119.459999,119.4899975
23/09/16,4773000,118.809998,119.1549985
26/09/16,5998900,117.779999,118.0999985
27/09/16,5349500,119.220001,118.470001
28/09/16,5076100,119.389999,119.1649975
29/09/16,6190200,117.269997,118.154999
30/09/16,7941100,118.129997,118.005001
03/10/16,6098600,118.809998,118.220001
04/10/16,5733900,118.82,118.880001
05/10/16,5778700,119.18,119.02
06/10/16,4448500,118.75,118.384998
07/10/16,4799300,119.239998,119.130001
10/10/16,3657000,119.800003,119.7749975
11/10/16,6394200,117.639999,118.3449975
12/10/16,4685200,117.970001,117.965
13/10/16,7387400,118.260002,118.239998
14/10/16,5640500,117.559998,118.1800005
17/10/16,6956400,118.489998,118.0250015
18/10/16,12598300,115.410004,116.8200035
19/10/16,7400900,114.589996,115.174999
20/10/16,6973000,114.870003,115.1449965
21/10/16,8422000,113.440002,113.614998
24/10/16,6141900,113.610001,113.815002
25/10/16,5595000,113.959999,113.625
26/10/16,6429200,114.559998,114.4099995
27/10/16,7548700,115.699997,115.670002
28/10/16,8813300,115.330002,115.240002
31/10/16,8552500,115.989998,115.3650015
01/11/16,7591900,115.339996,115.2849995
02/11/16,6591300,114.860001,115.295002
03/11/16,6227100,115.029999,115.095001
04/11/16,7160600,115.110001,115.4900015
07/11/16,6398200,116.660004,116.2799985
08/11/16,6675300,117.050003,117.0200005
09/11/16,16220000,120.309998,120.299999
10/11/16,11904500,119.540001,120.0599975
11/11/16,8134800,118.470001,118.8099975
14/11/16,10054900,116.599998,117.744999
15/11/16,7446700,116.32,116.255001
16/11/16,6594800,116.360001,116.4300005
17/11/16,5730300,116.57,116.4000015
18/11/16,7717800,115.360001,115.364998
21/11/16,5843300,115,115.2400015
22/11/16,11649700,112.739998,113.6349985
23/11/16,7892600,113.07,112.494999
25/11/16,3433300,114.129997,113.805
28/11/16,9065700,113.129997,113.585003
29/11/16,7799600,112.480003,112.790001
30/11/16,11178500,111.300003,111.91
01/12/16,8143300,111.379997,111.2700005
02/12/16,6167700,111.959999,111.9850005
05/12/16,5451600,111.940002,112.0750005
06/12/16,6530400,112.059998,112.5249975
07/12/16,11761100,111.099998,110.6049995
08/12/16,7774900,110.989998,110.5649985
09/12/16,7672100,112.260002,111.8149985
12/12/16,9544600,115.360001,113.990002
13/12/16,7051600,115.889999,115.4900015
14/12/16,9378700,114.989998,115.9400025
15/12/16,6738100,115.889999,115.4049985
16/12/16,11291100,115.879997,115.959999
19/12/16,6310800,116.019997,116.300003
20/12/16,5715200,115.660004,115.580002
21/12/16,5907600,115.309998,115.4699975
22/12/16,4602300,115.440002,114.704998
23/12/16,2992500,115.959999,115.8100015
27/12/16,3232600,115.910004,115.6899985
28/12/16,3278300,115.099998,115.6050035
29/12/16,2993600,115.489998,115.4400025
30/12/16,5506700,115.209999,115.4850005
03/01/17,5953000,115.839996,115.6150015
04/01/17,5828900,115.650002,115.7700005
05/01/17,6217200,116.860001,116.2050015
06/01/17,5221400,116.300003,116.380001
09/01/17,5457500,116.279999,116.25
10/01/17,5312800,116.160004,116.4350015
11/01/17,8887200,114.730003,115.1349985
12/01/17,6627300,114.620003,114.050003
13/01/17,4935200,114.599998,114.7299995
17/01/17,6255400,114.870003,114.3600005
18/01/17,5014600,114.699997,114.755001
19/01/17,5540800,114.199997,114.41
20/01/17,7502400,114.150002,114.5550005
23/01/17,7989800,113.910004,114.285
24/01/17,12450300,111.760002,112.2250025
25/01/17,9385500,112.800003,111.7800025
26/01/17,10164300,111.839996,112.219997
27/01/17,8886100,113.379997,112.7200015
30/01/17,6969400,113.129997,113.224998
31/01/17,8713400,113.25,112.915001
01/02/17,7082300,113.230003,112.8950005
02/02/17,7826300,113.57,113.195
03/02/17,7267600,113.639999,113.160004
06/02/17,6178400,113.400002,113.1049995
07/02/17,5507900,113.480003,113.335003
08/02/17,5272000,113.400002,113.420002
09/02/17,5854600,114.080002,114.025002
10/02/17,6438500,115.239998,115.1100005
13/02/17,5710800,115.879997,115.670002
14/02/17,5539100,116.360001,115.860001
15/02/17,5979700,117.199997,116.5249975
16/02/17,7119300,118.080002,117.6399995
17/02/17,8691400,118.860001,118.4750025
21/02/17,8595100,119.660004,119.1049995
22/02/17,5103900,119.519997,119.5099985
23/02/17,9980900,121.699997,120.6900025
24/02/17,10835000,122.730003,121.82
27/02/17,5946200,122.400002,122.4899975
28/02/17,8885500,122.209999,122.295002
01/03/17,9393900,123.860001,123.4349975
02/03/17,6950200,123.629997,123.689999
03/03/17,5585200,123.790001,123.5800015
06/03/17,6670700,123.709999,123.514999
07/03/17,6644000,123.830002,123.424999
08/03/17,7909900,124.099998,124.09
09/03/17,8571100,125.949997,125.1899985
10/03/17,7395400,126.209999,126.0149995
13/03/17,7162500,126.68,126.369999
14/03/17,7679700,127.050003,127.2599985
15/03/17,8360600,128.960007,127.799999
16/03/17,7610700,128.460007,128.234997
17/03/17,13300800,128.059998,128.4449995
20/03/17,5827500,128.070007,128.1949995
21/03/17,7578600,127.25,127.794998
22/03/17,10272700,126.260002,126.9300005
23/03/17,8508100,125.900002,126.330002
24/03/17,6490300,125.480003,125.744999
27/03/17,5004300,125.800003,125.6450005
28/03/17,5287600,125.660004,125.279999
29/03/17,3971800,124.919998,124.8450015
30/03/17,4711700,124.660004,124.8549995
31/03/17,5657600,124.550003,124.4300005
03/04/17,4956400,124.690002,124.7949985
04/04/17,5358500,124.68,124.494999
05/04/17,5646300,124.800003,125.005001
06/04/17,4324200,125.050003,124.9799995
07/04/17,3615100,124.919998,125.1500015
10/04/17,4594200,124.339996,124.59
11/04/17,4161500,124.220001,124.369999
12/04/17,5556600,125.400002,124.91
13/04/17,5396500,124.989998,125.3050005
17/04/17,5367500,125.720001,125.369999
18/04/17,13485700,121.82,122.16
19/04/17,6993100,121.370003,121.695
20/04/17,6330100,121.870003,121.75
21/04/17,6021700,121.760002,121.790001
24/04/17,5679000,122.889999,122.6800005
25/04/17,5090000,123.43,123.380001
26/04/17,5021800,123.510002,123.8700025
27/04/17,4225200,123.739998,123.855
28/04/17,4381800,123.470001,123.5149995
01/05/17,4556400,123.339996,123.3899995
02/05/17,4881600,123.699997,123.3149985
03/05/17,3736500,123.330002,123.369999
04/05/17,3753700,123.949997,123.59
05/05/17,4139800,123.510002,123.330002
08/05/17,3608600,123.25,123.41
09/05/17,3762500,123.209999,123.174999
10/05/17,4237400,122.809998,122.7199975
11/05/17,4095900,123.199997,122.7749975
12/05/17,4097100,123.639999,123.555
15/05/17,9854600,126.989998,125.8450015
16/05/17,7233800,127.769997,127.7149965
17/05/17,6480800,126.669998,127.169998
18/05/17,6571300,126.970001,126.915001
19/05/17,6957200,127,126.9150005
22/05/17,4858200,127.260002,127.1399995
23/05/17,3972500,127.519997,127.729996
24/05/17,3965200,127.510002,127.6450005
25/05/17,5294300,127.529999,126.9750025
26/05/17,4005200,126.919998,127.25
30/05/17,3665400,127.110001,126.7900005
31/05/17,8813500,128.25,128.0750005
01/06/17,5790900,128.779999,128.449997
02/06/17,6562600,130.080002,129.4850005
05/06/17,4634700,130.360001,130.1600035
06/06/17,5619100,130.830002,130.6800005
07/06/17,5765200,130.75,131.029999
08/06/17,8101700,130.550003,130.6800005
09/06/17,5992500,131.529999,131.0049975
12/06/17,8020700,131.820007,131.625
13/06/17,5733800,132.020004,132.064995
14/06/17,7329400,132.770004,133.0349965
15/06/17,5265000,133.039993,132.580002
16/06/17,12639600,134.350006,133.8199995
19/06/17,7488700,134.070007,134.084999
20/06/17,5201200,134.220001,134.3299945
21/06/17,5841100,134.910004,134.5650025
22/06/17,7311000,136.050003,136.135002
23/06/17,9007100,136.429993,135.915001
26/06/17,5561800,136.339996,136.5499955
27/06/17,6120500,135.009995,135.8600005
28/06/17,6557900,133.820007,134.885002
29/06/17,5750000,132.639999,133.019997
30/06/17,5264400,132.289993,132.739998
03/07/17,2931000,132.899994,132.9850005
05/07/17,4302700,133.639999,133.239998
06/07/17,4282200,132.520004,133.1900025
07/07/17,4994100,132.539993,132.345001
10/07/17,4019600,131.550003,132.0499955
11/07/17,3733100,131.229996,131.1349945
12/07/17,5053200,132.229996,132.3300015
13/07/17,4424400,131.860001,131.605003
14/07/17,4383100,132.600006,132.3700025
17/07/17,4939400,132.149994,132.3399965
18/07/17,10256000,134.460007,133.0149995
19/07/17,5503300,135.210007,134.965004
20/07/17,6088600,136.570007,136.3499985
21/07/17,6773500,135.309998,135.685005
24/07/17,8306700,133.009995,134.005005
25/07/17,6262900,131.880005,132.6500015
26/07/17,5382200,130.949997,131.4950025
27/07/17,5838100,130.830002,130.3600005
28/07/17,4970900,131.850006,131.2550045
31/07/17,5440800,132.720001,132.840004
01/08/17,3837600,132.509995,132.8150025
02/08/17,4032100,132.160004,132
03/08/17,4327300,133.350006,132.4549945
04/08/17,3192800,133.179993,133.404999
07/08/17,3010800,132.860001,132.9949955
08/08/17,5535800,132.270004,132.0999985
09/08/17,6332300,133.229996,132.8899995
10/08/17,5607900,133.089996,133.1100005
11/08/17,4270600,133.100006,133.6200025
14/08/17,3041100,133.479996,133.619995
15/08/17,3931800,133.380005,133.5699995
